date_releve,marque,modele,nb_total,nb_electrique,proportion_electrique
2026-07-09T15:36:37,Ford,Fusion,1,0,0.0
2026-07-09T15:36:37,Ford,Kuga,8,0,0.0
2026-07-09T15:36:37,Ford,Mustang MACH-E,1,1,1.0
2026-07-09T15:36:37,Ford,PUMA,40,0,0.0
2026-07-09T15:36:37,Ford,Puma,0,0,0.0
2026-07-09T15:36:37,Ford,TOURNEO COURIER,1,0,0.0
2026-07-09T15:36:37,Honda,CR-V,2,0,0.0
2026-07-09T15:36:37,Honda,Civic,2,0,0.0
2026-07-09T15:36:37,Honda,HR-V,1,0,0.0
2026-07-09T15:36:37,Honda,Jazz,1,0,0.0
2026-07-09T15:36:37,Hyundai,BAYON,1,0,0.0
2026-07-09T15:36:37,Hyundai,Ioniq,1,0,0.0
2026-07-09T15:36:37,Hyundai,Kona,21,4,0.1905
2026-07-09T15:36:37,Hyundai,Tucson,34,0,0.0
2026-07-09T15:36:37,Hyundai,i10,4,0,0.0
2026-07-09T15:36:37,Hyundai,i20,2,0,0.0
2026-07-09T15:36:37,Hyundai,i20 ACTIVE,1,0,0.0
2026-07-09T15:36:37,Hyundai,i30,1,0,0.0
2026-07-09T15:36:37,Infiniti,Q30,1,0,0.0
2026-07-09T15:36:37,Jaecoo,Jaecoo 7,4,0,0.0
2026-07-09T15:36:37,Jaguar,I-Pace,1,1,1.0
2026-07-09T15:36:37,Jeep,Avenger,25,12,0.48
2026-07-09T15:36:37,Jeep,Compass,16,0,0.0
2026-07-09T15:36:37,Jeep,Renegade,20,0,0.0
2026-07-09T15:36:37,Kia,Ceed,5,0,0.0
2026-07-09T15:36:37,Kia,Ceed SW,1,0,0.0
2026-07-09T15:36:37,Kia,EV3,1,1,1.0
2026-07-09T15:36:37,Kia,Niro,4,2,0.5
2026-07-09T15:36:37,Kia,Picanto,1,0,0.0
2026-07-09T15:36:37,Kia,ProCeed,5,0,0.0
2026-07-09T15:36:37,Kia,Rio,2,0,0.0
2026-07-09T15:36:37,Kia,Soul,1,1,1.0
2026-07-09T15:36:37,Kia,Sportage,13,0,0.0
2026-07-09T15:36:37,Kia,Stonic,8,0,0.0
2026-07-09T15:36:37,Kia,XCEED,6,0,0.0
2026-07-09T15:36:37,Kia,Xceed,0,0,0.0
2026-07-09T15:36:37,Lancia,Ypsilon,1,0,0.0
2026-07-09T15:36:37,Lexus,UX,2,0,0.0
2026-07-09T15:36:37,Lynk&Co,01,5,0,0.0
2026-07-09T15:36:37,MG,EHS,17,0,0.0
2026-07-09T15:36:37,MG,MG3,19,0,0.0
2026-07-09T15:36:37,MG,MG4,10,10,1.0
2026-07-09T15:36:37,MG,MG5,3,3,1.0
2026-07-09T15:36:37,MG,MGS5,3,3,1.0
2026-07-09T15:36:37,MG,ZS,22,2,0.0909
2026-07-09T15:36:37,Mazda,CX-30,1,0,0.0
2026-07-09T15:36:37,Mazda,CX-5,2,0,0.0
2026-07-09T15:36:37,Mazda,CX-80,1,0,0.0
2026-07-09T15:36:37,Mazda,MX-30,1,1,1.0
2026-07-09T15:36:37,Mazda,MX-30 2020,1,1,1.0
2026-07-09T15:36:37,Mazda,MX-5,4,0,0.0
2026-07-09T15:36:37,Mazda,Mazda 3,2,0,0.0
2026-07-09T15:36:37,Mercedes,CLA,1,0,0.0
2026-07-09T15:36:37,Mercedes,CLA Shooting Brake,5,0,0.0
2026-07-09T15:36:37,Mercedes,CLASSE C BREAK,1,0,0.0
2026-07-09T15:36:37,Mercedes,CLK Cabriolet,1,0,0.0
2026-07-09T15:36:37,Mercedes,Classe A,16,0,0.0
2026-07-09T15:36:37,Mercedes,Classe B,3,0,0.0
2026-07-09T15:36:37,Mercedes,Classe C,2,0,0.0
2026-07-09T15:36:37,Mercedes,Classe C coupé,1,0,0.0
2026-07-09T15:36:37,Mercedes,Classe E Break,2,0,0.0
2026-07-09T15:36:37,Mercedes,Classe E Coupé,1,0,0.0
2026-07-09T15:36:37,Mercedes,GLA,3,0,0.0
2026-07-09T15:36:37,Mercedes,GLB,1,0,0.0
2026-07-09T15:36:37,Mini,Clubman,4,0,0.0
2026-07-09T15:36:37,Mini,Countryman,19,2,0.1053
2026-07-09T15:36:37,Mini,Mini,9,2,0.2222
2026-07-09T15:36:37,Mitsubishi,Space Star,1,0,0.0
2026-07-09T15:36:37,Nissan,Juke,23,0,0.0
2026-07-09T15:36:37,Nissan,Leaf,1,1,1.0
2026-07-09T15:36:37,Nissan,Micra,1,0,0.0
2026-07-09T15:36:37,Nissan,Qashqai,26,0,0.0
2026-07-09T15:36:37,Nissan,X-Trail,2,0,0.0
2026-07-09T15:36:37,Opel,ASTRA ELECTRIQUE,1,1,1.0
2026-07-09T15:36:37,Opel,Adam,1,0,0.0
2026-07-09T15:36:37,Opel,Astra,6,0,0.0
2026-07-09T15:36:37,Opel,Astra Sports Tourer,5,0,0.0
2026-07-09T15:36:37,Opel,COMBO CARGO,1,0,0.0
2026-07-09T15:36:37,Opel,Combo Fourgon,1,0,0.0
2026-07-09T15:36:37,Opel,Corsa,43,7,0.1628
2026-07-09T15:36:37,Opel,Crossland,9,0,0.0
2026-07-09T15:36:37,Opel,Crossland X,9,0,0.0
2026-07-09T15:36:37,Opel,FRONTERA,5,3,0.6
2026-07-09T15:36:37,Opel,GRANDLAND,4,0,0.0
2026-07-09T15:36:37,Opel,Grandland X,7,0,0.0
2026-07-09T15:36:37,Opel,INSIGNIA GRAND SPORT,1,0,0.0
2026-07-09T15:36:37,Opel,Insignia Sports Tourer,1,0,0.0
2026-07-09T15:36:37,Opel,MOKKA ELECTRIQUE,1,1,1.0
2026-07-09T15:36:37,Opel,Mokka,36,18,0.5
2026-07-09T15:36:37,Opel,Mokka X,1,0,0.0
2026-07-09T15:36:37,Peugeot,107,1,0,0.0
2026-07-09T15:36:37,Peugeot,108,13,0,0.0
2026-07-09T15:36:37,Peugeot,2008,197,38,0.1929
2026-07-09T15:36:37,Peugeot,208,108,27,0.25
2026-07-09T15:36:37,Peugeot,208 AFFAIRE,3,0,0.0
2026-07-09T15:36:37,Peugeot,3008,150,4,0.0267
2026-07-09T15:36:37,Peugeot,308,89,6,0.0674
2026-07-09T15:36:37,Peugeot,308 AFFAIRE,2,0,0.0
2026-07-09T15:36:37,Peugeot,308 SW,29,1,0.0345
2026-07-09T15:36:37,Peugeot,408,30,3,0.1
2026-07-09T15:36:37,Peugeot,5008,63,0,0.0
2026-07-09T15:36:37,Peugeot,508,7,0,0.0
2026-07-09T15:36:37,Peugeot,508 SW,9,0,0.0
2026-07-09T15:36:37,Peugeot,Boxer,1,0,0.0
2026-07-09T15:36:37,Peugeot,Boxer Fourgon,2,0,0.0
2026-07-09T15:36:37,Peugeot,Expert Fourgon,3,0,0.0
2026-07-09T15:36:37,Peugeot,RIFTER,0,0,0.0
2026-07-09T15:36:37,Peugeot,Rifter,7,0,0.0
2026-07-09T15:36:37,Renault,Arkana,32,0,0.0
2026-07-09T15:36:37,Renault,Austral,35,0,0.0
2026-07-09T15:36:37,Renault,Captur,75,0,0.0
2026-07-09T15:36:37,Renault,Clio 4,6,0,0.0
2026-07-09T15:36:37,Renault,Clio 4 Estate,1,0,0.0
2026-07-09T15:36:37,Renault,Clio 5,77,0,0.0
2026-07-09T15:36:37,Renault,Clio 6,7,0,0.0
2026-07-09T15:36:37,Renault,Clio Société,1,0,0.0
2026-07-09T15:36:37,Renault,EXPRESS VAN,1,0,0.0
2026-07-09T15:36:37,Renault,Espace 5,1,0,0.0
2026-07-09T15:36:37,Renault,Espace 6,3,0,0.0
2026-07-09T15:36:37,Renault,Grand Scenic 4,0,0,0.0
2026-07-09T15:36:37,Renault,Grand Scénic 4,6,0,0.0
2026-07-09T15:36:37,Renault,Kadjar,15,0,0.0
2026-07-09T15:36:37,Renault,Kangoo,2,0,0.0
2026-07-09T15:36:37,Renault,Kangoo Express,1,0,0.0
2026-07-09T15:36:37,Renault,Koleos,1,0,0.0
2026-07-09T15:36:37,Renault,Master Fourgon,1,0,0.0
2026-07-09T15:36:37,Renault,Mégane 3,1,0,0.0
2026-07-09T15:36:37,Renault,Mégane 4,20,0,0.0
2026-07-09T15:36:37,Renault,Mégane 4 Estate,7,0,0.0
2026-07-09T15:36:37,Renault,Mégane E-TECH,11,11,1.0
2026-07-09T15:36:37,Renault,R4,8,8,1.0
2026-07-09T15:36:37,Renault,R5,47,47,1.0
2026-07-09T15:36:37,Renault,Rafale,9,0,0.0
2026-07-09T15:36:37,Renault,Scénic 4,11,0,0.0
2026-07-09T15:36:37,Renault,Scénic E-Tech,14,14,1.0
2026-07-09T15:36:37,Renault,Symbioz,29,0,0.0
2026-07-09T15:36:37,Renault,TWINGO,1,1,1.0
2026-07-09T15:36:37,Renault,TWINGO E-TECH ELECTRIQUE,1,1,1.0
2026-07-09T15:36:37,Renault,Talisman Estate,1,0,0.0
2026-07-09T15:36:37,Renault,Trafic,3,0,0.0
2026-07-09T15:36:37,Renault,Twingo 3,12,7,0.5833
2026-07-09T15:36:37,Renault,Twizy,2,2,1.0
2026-07-09T15:36:37,Renault,Wind,1,0,0.0
2026-07-09T15:36:37,Renault,Zoé,14,14,1.0
2026-07-09T15:36:37,Seat,Arona,6,0,0.0
2026-07-09T15:36:37,Seat,Ateca,10,0,0.0
2026-07-09T15:36:37,Seat,Ibiza,5,0,0.0
2026-07-09T15:36:37,Seat,Leon,5,0,0.0
2026-07-09T15:36:37,Seat,Leon ST,3,0,0.0
2026-07-09T15:36:37,Skoda,ENYAQ,2,2,1.0
2026-07-09T15:36:37,Skoda,FABIA COMBI,1,0,0.0
2026-07-09T15:36:37,Skoda,Fabia,1,0,0.0
2026-07-09T15:36:37,Skoda,KAMIQ,4,0,0.0
2026-07-09T15:36:37,Skoda,Kamiq,0,0,0.0
2026-07-09T15:36:37,Skoda,Karoq,5,0,0.0
2026-07-09T15:36:37,Skoda,Kodiaq,3,0,0.0
2026-07-09T15:36:37,Skoda,OCTAVIA COMBI,0,0,0.0
2026-07-09T15:36:37,Skoda,Octavia,2,0,0.0
2026-07-09T15:36:37,Skoda,Octavia Combi,9,0,0.0
2026-07-09T15:36:37,Skoda,Scala,1,0,0.0
2026-07-09T15:36:37,Skoda,Superb Combi,1,0,0.0
2026-07-09T15:36:37,Smart,FORFOUR,2,2,1.0
2026-07-09T15:36:37,Smart,FORTWO,2,0,0.0
2026-07-09T15:36:37,Smart,Fortwo Coupé,1,1,1.0
2026-07-09T15:36:37,Smart,Fortwo EQ,3,3,1.0
2026-07-09T15:36:37,Suzuki,BALENO,1,0,0.0
2026-07-09T15:36:37,Suzuki,Ignis,1,0,0.0
2026-07-09T15:36:37,Suzuki,SX4 S-Cross,1,0,0.0
2026-07-09T15:36:37,Suzuki,Swift,3,0,0.0
2026-07-09T15:36:37,Tesla,MODEL 3,10,10,1.0
2026-07-09T15:36:37,Tesla,MODEL X,2,2,1.0
2026-07-09T15:36:37,Tesla,MODEL Y,9,9,1.0
2026-07-09T15:36:37,Toyota,Aygo,3,0,0.0
2026-07-09T15:36:37,Toyota,Aygo X,8,0,0.0
2026-07-09T15:36:37,Toyota,C-HR,21,0,0.0
2026-07-09T15:36:37,Toyota,Corolla,4,0,0.0
2026-07-09T15:36:37,Toyota,Corolla Cross,2,0,0.0
2026-07-09T15:36:37,Toyota,Corolla Sw,1,0,0.0
2026-07-09T15:36:37,Toyota,Corolla Touring Sports,15,0,0.0
2026-07-09T15:36:37,Toyota,Prius,1,0,0.0
2026-07-09T15:36:37,Toyota,RAV 4,5,0,0.0
2026-07-09T15:36:37,Toyota,YARIS CROSS,6,0,0.0
2026-07-09T15:36:37,Toyota,Yaris,2,0,0.0
2026-07-09T15:36:37,Toyota,Yaris 3,4,0,0.0
2026-07-09T15:36:37,Toyota,Yaris 4,13,0,0.0
2026-07-09T15:36:37,Volkswagen,Coccinelle,1,0,0.0
2026-07-09T15:36:37,Volkswagen,E-UP,1,1,1.0
2026-07-09T15:36:37,Volkswagen,Golf,1,0,0.0
2026-07-09T15:36:37,Volkswagen,Golf 7,6,1,0.1667
2026-07-09T15:36:37,Volkswagen,Golf 7 SW,1,0,0.0
2026-07-09T15:36:37,Volkswagen,Golf 8,24,0,0.0
2026-07-09T15:36:37,Volkswagen,Golf 8 SW,9,0,0.0
2026-07-09T15:36:37,Volkswagen,Golf SW,1,0,0.0
2026-07-09T15:36:37,Volkswagen,Golf Sportsvan,2,0,0.0
2026-07-09T15:36:37,Volkswagen,ID.3,1,1,1.0
2026-07-09T15:36:37,Volkswagen,ID.4,1,1,1.0
2026-07-09T15:36:37,Volkswagen,ID.5,1,1,1.0
2026-07-09T15:36:37,Volkswagen,Passat,3,0,0.0
2026-07-09T15:36:37,Volkswagen,Passat SW,2,0,0.0
2026-07-09T15:36:37,Volkswagen,Polo,13,0,0.0
2026-07-09T15:36:37,Volkswagen,T-CROSS,18,0,0.0
2026-07-09T15:36:37,Volkswagen,T-Cross,0,0,0.0
2026-07-09T15:36:37,Volkswagen,T-Roc,30,0,0.0
2026-07-09T15:36:37,Volkswagen,T-Roc Cabriolet,2,0,0.0
2026-07-09T15:36:37,Volkswagen,TAIGO,7,0,0.0
2026-07-09T15:36:37,Volkswagen,TIGUAN,0,0,0.0
2026-07-09T15:36:37,Volkswagen,Tayron,3,0,0.0
2026-07-09T15:36:37,Volkswagen,Tiguan,26,0,0.0
2026-07-09T15:36:37,Volkswagen,Tiguan Allspace,3,0,0.0
2026-07-09T15:36:37,Volkswagen,Touran,1,0,0.0
2026-07-09T15:36:37,Volkswagen,Up,2,1,0.5
2026-07-09T15:36:37,Volvo,EX30,1,1,1.0
2026-07-09T15:36:37,Volvo,S90,1,0,0.0
2026-07-09T15:36:37,Volvo,V40,1,0,0.0
2026-07-09T15:36:37,Volvo,V60 Cross Country,1,0,0.0
2026-07-09T15:36:37,Volvo,XC40,12,1,0.0833
2026-07-09T15:36:37,Volvo,XC60,7,0,0.0
2026-07-09T15:36:37,Volvo,XC90,1,0,0.0
